"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"1" "7" 21.047665 "1293+1294" "2022-03-23 20:18:18" 52.252007 "9" "2022-03-23 20:18:23"
"2" "7" 20.972149 "1403+1404" "2022-03-23 20:18:15" 52.206036 "5" "2022-03-23 20:18:23"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:18:15" 52.175987 "2" "2022-03-23 20:18:23"
"4" "7" 21.021917 "2091+2090" "2022-03-23 20:18:16" 52.232025 "7" "2022-03-23 20:18:23"
"5" "7" 20.979603 "3143" "2022-03-23 20:18:17" 52.214317 "1" "2022-03-23 20:18:23"
"6" "7" 20.944117 "3207" "2022-03-23 20:18:14" 52.176197 "3" "2022-03-23 20:18:23"
"1" "7" 21.049492 "1293+1294" "2022-03-23 20:18:28" 52.252617 "9" "2022-03-23 20:18:38"
"2" "7" 20.972084 "1403+1404" "2022-03-23 20:18:25" 52.205956 "5" "2022-03-23 20:18:38"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:18:26" 52.175987 "2" "2022-03-23 20:18:38"
"4" "7" 21.021917 "2091+2090" "2022-03-23 20:18:27" 52.232025 "7" "2022-03-23 20:18:38"
"5" "7" 20.979645 "3143" "2022-03-23 20:18:27" 52.214375 "1" "2022-03-23 20:18:38"
"6" "7" 20.944117 "3207" "2022-03-23 20:18:25" 52.176197 "3" "2022-03-23 20:18:38"
"1" "7" 21.050737 "1293+1294" "2022-03-23 20:18:38" 52.253 "9" "2022-03-23 20:18:54"
"2" "7" 20.972084 "1403+1404" "2022-03-23 20:18:36" 52.205956 "5" "2022-03-23 20:18:54"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:18:36" 52.175987 "2" "2022-03-23 20:18:54"
"4" "7" 21.021917 "2091+2090" "2022-03-23 20:18:37" 52.232025 "7" "2022-03-23 20:18:54"
"5" "7" 20.980305 "3143" "2022-03-23 20:18:37" 52.21511 "1" "2022-03-23 20:18:54"
"6" "7" 20.944117 "3207" "2022-03-23 20:18:35" 52.176197 "3" "2022-03-23 20:18:54"
"1" "7" 21.05087 "1293+1294" "2022-03-23 20:18:59" 52.253033 "9" "2022-03-23 20:19:09"
"2" "7" 20.972084 "1403+1404" "2022-03-23 20:19:02" 52.205956 "5" "2022-03-23 20:19:09"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:19:03" 52.175987 "2" "2022-03-23 20:19:09"
"4" "7" 21.021917 "2091+2090" "2022-03-23 20:18:58" 52.232025 "7" "2022-03-23 20:19:09"
"5" "7" 20.981102 "3143" "2022-03-23 20:19:02" 52.216015 "1" "2022-03-23 20:19:09"
"6" "7" 20.944117 "3207" "2022-03-23 20:19:01" 52.176197 "3" "2022-03-23 20:19:09"
"1" "7" 21.052816 "1293+1294" "2022-03-23 20:19:15" 52.253643 "9" "2022-03-23 20:19:24"
"2" "7" 20.971695 "1403+1404" "2022-03-23 20:19:12" 52.205517 "5" "2022-03-23 20:19:24"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:19:13" 52.175987 "2" "2022-03-23 20:19:24"
"4" "7" 21.021917 "2091+2090" "2022-03-23 20:19:03" 52.232025 "7" "2022-03-23 20:19:24"
"5" "7" 20.981115 "3143" "2022-03-23 20:19:12" 52.216022 "1" "2022-03-23 20:19:24"
"6" "7" 20.944117 "3207" "2022-03-23 20:19:12" 52.176197 "3" "2022-03-23 20:19:24"
"1" "7" 21.053484 "1293+1294" "2022-03-23 20:19:25" 52.253853 "9" "2022-03-23 20:19:39"
"2" "7" 20.970814 "1403+1404" "2022-03-23 20:19:23" 52.204517 "5" "2022-03-23 20:19:39"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:19:23" 52.175987 "2" "2022-03-23 20:19:39"
"4" "7" 21.020359 "2091+2090" "2022-03-23 20:19:24" 52.231697 "7" "2022-03-23 20:19:39"
"5" "7" 20.981121 "3143" "2022-03-23 20:19:22" 52.216022 "1" "2022-03-23 20:19:39"
"6" "7" 20.944117 "3207" "2022-03-23 20:19:22" 52.176197 "3" "2022-03-23 20:19:39"
"1" "7" 21.05395 "1293+1294" "2022-03-23 20:19:46" 52.254574 "9" "2022-03-23 20:19:54"
"2" "7" 20.969297 "1403+1404" "2022-03-23 20:19:44" 52.2028 "5" "2022-03-23 20:19:54"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:19:44" 52.175987 "2" "2022-03-23 20:19:54"
"4" "7" 21.018814 "2091+2090" "2022-03-23 20:19:35" 52.23138 "7" "2022-03-23 20:19:54"
"5" "7" 20.981138 "3143" "2022-03-23 20:19:47" 52.216034 "1" "2022-03-23 20:19:54"
"6" "7" 20.944117 "3207" "2022-03-23 20:19:43" 52.176197 "3" "2022-03-23 20:19:54"
"1" "7" 21.053581 "1293+1294" "2022-03-23 20:19:56" 52.25504 "9" "2022-03-23 20:20:09"
"2" "7" 20.96929 "1403+1404" "2022-03-23 20:19:54" 52.20279 "5" "2022-03-23 20:20:09"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:19:55" 52.175987 "2" "2022-03-23 20:20:09"
"4" "7" 21.017208 "2091+2090" "2022-03-23 20:19:55" 52.231045 "7" "2022-03-23 20:20:09"
"5" "7" 20.981142 "3143" "2022-03-23 20:19:57" 52.21605 "1" "2022-03-23 20:20:09"
"6" "7" 20.944117 "3207" "2022-03-23 20:19:53" 52.176197 "3" "2022-03-23 20:20:09"
"1" "7" 21.052807 "1293+1294" "2022-03-23 20:20:17" 52.256004 "9" "2022-03-23 20:20:25"
"2" "7" 20.96874 "1403+1404" "2022-03-23 20:20:15" 52.202168 "5" "2022-03-23 20:20:25"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:20:16" 52.175987 "2" "2022-03-23 20:20:25"
"4" "7" 21.016972 "2091+2090" "2022-03-23 20:20:16" 52.230995 "7" "2022-03-23 20:20:25"
"5" "7" 20.981407 "3143" "2022-03-23 20:20:17" 52.21638 "1" "2022-03-23 20:20:25"
"6" "7" 20.944117 "3207" "2022-03-23 20:20:14" 52.176197 "3" "2022-03-23 20:20:25"
"1" "7" 21.05272 "1293+1294" "2022-03-23 20:20:28" 52.2561 "9" "2022-03-23 20:20:40"
"2" "7" 20.967842 "1403+1404" "2022-03-23 20:20:26" 52.20115 "5" "2022-03-23 20:20:40"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:20:26" 52.175987 "2" "2022-03-23 20:20:40"
"4" "7" 21.015902 "2091+2090" "2022-03-23 20:20:27" 52.230766 "7" "2022-03-23 20:20:40"
"5" "7" 20.98259 "3143" "2022-03-23 20:20:32" 52.21775 "1" "2022-03-23 20:20:40"
"6" "7" 20.944117 "3207" "2022-03-23 20:20:31" 52.176197 "3" "2022-03-23 20:20:40"
"1" "7" 21.052687 "1293+1294" "2022-03-23 20:20:39" 52.256214 "9" "2022-03-23 20:20:55"
"2" "7" 20.966192 "1403+1404" "2022-03-23 20:20:42" 52.199295 "5" "2022-03-23 20:20:55"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:20:37" 52.175987 "2" "2022-03-23 20:20:55"
"4" "7" 21.014324 "2091+2090" "2022-03-23 20:20:38" 52.230446 "7" "2022-03-23 20:20:55"
"5" "7" 20.982992 "3143" "2022-03-23 20:20:42" 52.218178 "1" "2022-03-23 20:20:55"
"6" "7" 20.944117 "3207" "2022-03-23 20:20:42" 52.176197 "3" "2022-03-23 20:20:55"
"1" "7" 21.0539 "1293+1294" "2022-03-23 20:20:59" 52.256706 "9" "2022-03-23 20:21:10"
"2" "7" 20.964386 "1403+1404" "2022-03-23 20:21:03" 52.197235 "5" "2022-03-23 20:21:10"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:21:03" 52.175987 "2" "2022-03-23 20:21:10"
"4" "7" 21.01265 "2091+2090" "2022-03-23 20:20:58" 52.23009 "7" "2022-03-23 20:21:10"
"5" "7" 20.983511 "3143" "2022-03-23 20:21:02" 52.2188 "1" "2022-03-23 20:21:10"
"6" "7" 20.944117 "3207" "2022-03-23 20:21:03" 52.176197 "3" "2022-03-23 20:21:10"
"1" "7" 21.054766 "1293+1294" "2022-03-23 20:21:15" 52.256996 "9" "2022-03-23 20:21:25"
"2" "7" 20.964209 "1403+1404" "2022-03-23 20:21:13" 52.197025 "5" "2022-03-23 20:21:25"
