"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"8" "7" 20.954275 "3205" "2022-02-07 08:22:22" 52.18588 "012" "2022-02-07 08:22:45"
"9" "7" 20.978447 "3207" "2022-02-07 08:22:24" 52.21321 "5" "2022-02-07 08:22:45"
"10" "7" 20.95408 "3211" "2022-02-07 08:22:22" 52.185608 "6" "2022-02-07 08:22:45"
"11" "7" 20.99253 "3289" "2022-02-07 08:22:26" 52.225834 "9" "2022-02-07 08:22:45"
"1" "7" 20.943888 "3012" "2022-02-07 08:23:32" 52.175987 "7" "2022-02-07 08:23:45"
"2" "7" 21.015417 "3016" "2022-02-07 08:23:35" 52.23066 "1" "2022-02-07 08:23:45"
"3" "7" 20.990532 "3022" "2022-02-07 08:23:35" 52.22524 "4" "2022-02-07 08:23:45"
"4" "7" 21.049337 "3027" "2022-02-07 08:23:36" 52.252563 "3" "2022-02-07 08:23:45"
"5" "7" 21.033152 "3029" "2022-02-07 08:23:31" 52.23433 "011" "2022-02-07 08:23:45"
"6" "7" 20.974546 "3122" "2022-02-07 08:23:34" 52.208744 "8" "2022-02-07 08:23:45"
"7" "7" 21.054012 "3203" "2022-02-07 08:23:32" 52.254364 "2" "2022-02-07 08:23:45"
"8" "7" 20.949993 "3205" "2022-02-07 08:23:30" 52.18185 "012" "2022-02-07 08:23:45"
"9" "7" 20.979437 "3207" "2022-02-07 08:23:33" 52.214355 "5" "2022-02-07 08:23:45"
"10" "7" 20.957737 "3211" "2022-02-07 08:23:31" 52.189686 "6" "2022-02-07 08:23:45"
"11" "7" 20.989704 "3289" "2022-02-07 08:23:36" 52.22496 "9" "2022-02-07 08:23:45"
"1" "7" 20.943892 "3012" "2022-02-07 08:24:32" 52.175987 "7" "2022-02-07 08:24:45"
"2" "7" 21.012714 "3016" "2022-02-07 08:24:27" 52.23009 "1" "2022-02-07 08:24:45"
"3" "7" 20.9953 "3022" "2022-02-07 08:24:30" 52.226307 "4" "2022-02-07 08:24:45"
"4" "7" 21.051273 "3027" "2022-02-07 08:24:31" 52.253117 "3" "2022-02-07 08:24:45"
"5" "7" 21.037262 "3029" "2022-02-07 08:24:29" 52.235165 "011" "2022-02-07 08:24:45"
"6" "7" 20.972334 "3122" "2022-02-07 08:24:29" 52.20623 "8" "2022-02-07 08:24:45"
"7" "7" 21.05142 "3203" "2022-02-07 08:24:30" 52.25325 "2" "2022-02-07 08:24:45"
"8" "7" 20.947132 "3205" "2022-02-07 08:24:28" 52.17924 "012" "2022-02-07 08:24:45"
"9" "7" 20.981598 "3207" "2022-02-07 08:24:25" 52.2168 "5" "2022-02-07 08:24:45"
"10" "7" 20.959133 "3211" "2022-02-07 08:24:29" 52.191296 "6" "2022-02-07 08:24:45"
"11" "7" 20.989716 "3289" "2022-02-07 08:24:31" 52.22494 "9" "2022-02-07 08:24:45"
"1" "7" 20.943884 "3012" "2022-02-07 08:25:27" 52.175983 "7" "2022-02-07 08:25:45"
"2" "7" 21.011902 "3016" "2022-02-07 08:25:19" 52.229877 "1" "2022-02-07 08:25:45"
"3" "7" 21.000086 "3022" "2022-02-07 08:25:25" 52.227325 "4" "2022-02-07 08:25:45"
"4" "7" 21.053509 "3027" "2022-02-07 08:25:26" 52.25514 "3" "2022-02-07 08:25:45"
"5" "7" 21.041859 "3029" "2022-02-07 08:25:22" 52.2361 "011" "2022-02-07 08:25:45"
"6" "7" 20.969496 "3122" "2022-02-07 08:25:24" 52.20303 "8" "2022-02-07 08:25:45"
"7" "7" 21.04984 "3203" "2022-02-07 08:25:22" 52.252754 "2" "2022-02-07 08:25:45"
"8" "7" 20.944185 "3205" "2022-02-07 08:25:20" 52.176254 "012" "2022-02-07 08:25:45"
"9" "7" 20.983356 "3207" "2022-02-07 08:25:22" 52.218792 "5" "2022-02-07 08:25:45"
"10" "7" 20.960617 "3211" "2022-02-07 08:25:04" 52.192947 "6" "2022-02-07 08:25:45"
"11" "7" 20.987925 "3289" "2022-02-07 08:25:26" 52.22401 "9" "2022-02-07 08:25:45"
"1" "7" 20.943853 "3012" "2022-02-07 08:26:32" 52.17599 "7" "2022-02-07 08:26:46"
"2" "7" 21.006067 "3016" "2022-02-07 08:26:33" 52.228626 "1" "2022-02-07 08:26:46"
"3" "7" 21.00386 "3022" "2022-02-07 08:26:35" 52.228157 "4" "2022-02-07 08:26:46"
"4" "7" 21.053965 "3027" "2022-02-07 08:26:36" 52.256733 "3" "2022-02-07 08:26:46"
"5" "7" 21.05083 "3029" "2022-02-07 08:26:29" 52.238 "011" "2022-02-07 08:26:46"
"6" "7" 20.966173 "3122" "2022-02-07 08:26:29" 52.19927 "8" "2022-02-07 08:26:46"
"7" "7" 21.043678 "3203" "2022-02-07 08:26:31" 52.250042 "2" "2022-02-07 08:26:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:26:34" 52.176136 "012" "2022-02-07 08:26:46"
"9" "7" 20.983423 "3207" "2022-02-07 08:26:32" 52.218864 "5" "2022-02-07 08:26:46"
"10" "7" 20.965641 "3211" "2022-02-07 08:26:33" 52.198612 "6" "2022-02-07 08:26:46"
"11" "7" 20.98603 "3289" "2022-02-07 08:26:36" 52.221844 "9" "2022-02-07 08:26:46"
"1" "7" 20.943863 "3012" "2022-02-07 08:27:32" 52.17599 "7" "2022-02-07 08:27:46"
"2" "7" 21.004524 "3016" "2022-02-07 08:27:30" 52.228268 "1" "2022-02-07 08:27:46"
"3" "7" 21.00492 "3022" "2022-02-07 08:27:03" 52.228386 "4" "2022-02-07 08:27:46"
"4" "7" 21.05482 "3027" "2022-02-07 08:27:31" 52.257076 "3" "2022-02-07 08:27:46"
"5" "7" 21.050814 "3029" "2022-02-07 08:27:27" 52.239468 "011" "2022-02-07 08:27:46"
"6" "7" 20.964039 "3122" "2022-02-07 08:27:24" 52.196835 "8" "2022-02-07 08:27:46"
"7" "7" 21.044271 "3203" "2022-02-07 08:27:28" 52.248886 "2" "2022-02-07 08:27:46"
"8" "7" 20.944063 "3205" "2022-02-07 08:27:28" 52.176136 "012" "2022-02-07 08:27:46"
"9" "7" 20.985195 "3207" "2022-02-07 08:27:30" 52.22086 "5" "2022-02-07 08:27:46"
"10" "7" 20.966328 "3211" "2022-02-07 08:27:31" 52.199398 "6" "2022-02-07 08:27:46"
"11" "7" 20.985565 "3289" "2022-02-07 08:27:31" 52.221237 "9" "2022-02-07 08:27:46"
"1" "7" 20.943863 "3012" "2022-02-07 08:28:37" 52.175987 "7" "2022-02-07 08:28:46"
"2" "7" 21.002611 "3016" "2022-02-07 08:28:38" 52.22789 "1" "2022-02-07 08:28:46"
"3" "7" 21.011154 "3022" "2022-02-07 08:28:40" 52.229706 "4" "2022-02-07 08:28:46"
"4" "7" 21.058512 "3027" "2022-02-07 08:28:41" 52.25811 "3" "2022-02-07 08:28:46"
